id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
756368381412109287,Worthy Stays an adorable one bedroom in Strand,487015707,Helet,,Ward 83,-34.0994989,18.8379046,Entire home/apt,364,2,42,2024-06-25,2.27,1,145,37,
752567494691596634,Italian style Villa apartment,197921942,Trevor,,Ward 15,-34.06104,18.85372,Entire home/apt,1500,2,8,2024-03-11,0.44,1,303,6,
756375598213995654,The Surf House,167350648,Roxanne,,Ward 83,-34.10334683412922,18.816766234226993,Entire home/apt,3000,3,0,,,2,325,0,
756376007839157056,Paragon Devils Peak 3 Bed 2 Bath,20600730,Mandy & Dean,,Ward 57,-33.94034,18.46764,Entire home/apt,1360,2,28,2024-06-25,1.79,83,260,21,
756426803663528943,Spacious Sea Point Apartment with Pool and a View,158393047,Michele,,Ward 54,-33.9106539,18.3937769,Entire home/apt,941,3,29,2024-06-02,1.60,2,126,22,
756486162203172388,Stylish Blouberg Apartment - Cape Luxury Stay,21796856,Kaylee,,Ward 107,-33.82363,18.48524,Entire home/apt,1100,3,16,2024-05-31,0.83,1,301,8,
752575185665314930,"Load shedding in SA. No problem, we're totally lit",484620377,Alison,,Ward 61,-34.14238,18.32457,Entire home/apt,850,1,34,2024-04-01,1.71,2,307,18,
756508963481046440,Lovely 1-bedroom Green Point apartment,403603800,Hosted,,Ward 115,-33.90921,18.41085,Entire home/apt,1237,1,10,2023-04-06,0.52,63,300,0,
752604565119428807,Lux City Center Studio | No Load Shedding,486295118,Propr,,Ward 115,-33.92324,18.42202,Entire home/apt,637,2,13,2024-04-22,0.66,2,329,6,
756532870190227544,Big Bay Beach Paradise,51354819,Cindy,,Ward 23,-33.7855,18.45701,Entire home/apt,699,1,60,2024-06-28,3.03,1,293,35,
752651605238459239,Soothing Stay on the Sea in Dreamy Spacious House,28098309,Fritz,,Ward 64,-34.11550332999022,18.462784022090133,Private room,529,2,44,2024-06-23,2.24,1,76,25,
756552756641694804,2 Bedroom Apartment - Eden on the Bay,478510351,Hanber,,Ward 23,-33.79324,18.45882,Entire home/apt,5175,4,1,2023-07-18,0.09,25,363,1,
752672133060783602,InstaRest A hidden Gem waiting to be explored,398862390,Mark,,Ward 104,-33.80683,18.52112,Entire home/apt,,2,3,2023-02-05,0.16,1,0,0,
756813889826859116,Cheerful 3-bedroom home with pool,133056573,Michelle,,Ward 64,-34.08666,18.45909,Entire home/apt,,3,2,2023-12-27,0.11,1,0,1,
752679037790997994,Cosy Appartment Right on the Beach close to town,14322071,Stefan,,Ward 55,-33.88519,18.48777,Entire home/apt,1500,1,2,2023-01-19,0.11,5,364,0,
752684459423271074,Appartment right on the beach close to Cape Town,38191974,Stefan,,Ward 55,-33.8938,18.48092,Entire home/apt,,1,4,2024-03-07,0.22,3,0,3,
756843275561134421,"Brand new ! Beautiful Apartment, sea views, space",14593820,Gio,,Ward 54,-33.91166,18.39013,Entire home/apt,3500,3,7,2024-01-07,0.37,11,365,1,
752686537613746515,Elegant 2 BR Apartment with Pool *No loadshedding*,242632519,Ianette,,Ward 115,-33.91179,18.42507,Entire home/apt,3151,3,4,2023-10-10,0.25,6,233,3,
756874656421026570,"Lovely 2-bed, Promenade & Stadium Views",39174880,Rest Easy,,Ward 115,-33.90758,18.3967199,Entire home/apt,1995,2,52,2024-06-02,2.67,47,72,35,
756889515847524651,Home From Home!,194981429,Jasmane,,Ward 63,-34.01423,18.50418,Private room,375,1,0,,,1,358,0,
752693930735649411,Thyme from Home,127811761,Reynette,,Ward 103,-33.81745,18.6877,Entire home/apt,950,2,4,2024-03-10,0.40,1,268,4,
756906149731047991,THE LOFT on Vriende,487012580,Soughted,,Ward 77,-33.9349,18.41728,Entire home/apt,547,2,23,2023-12-22,1.19,134,0,13,
756906217285781179,"Stylish, central, secure apartment - night life, m",487012580,Soughted,,Ward 77,-33.93294,18.40764,Entire home/apt,568,2,5,2023-02-03,0.26,134,0,0,
752775750666823013,Nice apartment with walk to beach position,5666758,Christian,,Ward 54,-33.94817,18.38141,Entire home/apt,1700,5,0,,,1,306,0,
756909525430061138,L'oiseau Du Paradis,487121718,Jean Marc,,Ward 53,-33.9377181,18.5137131,Private room,1500,5,0,,,1,365,0,
756910457575169062,Secret Beach Villa,6111977,Frankie,,Ward 61,-34.13268,18.33558,Entire home/apt,6264,7,5,2024-05-10,0.32,33,289,2,
756912153814442217,Bryde's Whale House,6111977,Frankie,,Ward 61,-34.12921,18.3396,Entire home/apt,5800,2,0,,,33,334,0,
752847242790291778,Family Home in The Vines Constantia,52643360,Simone,,Ward 73,-34.02824,18.45471,Entire home/apt,,7,2,2024-01-02,0.11,1,0,1,
756928045354158934,Home in Constantia Hills,178183226,Nicola,,Ward 71,-34.0436395,18.437689,Entire home/apt,3500,14,2,2024-01-20,0.11,1,354,1,
752990254553284478,Single traveller bed and bathroom,37344130,Hélène,,Ward 54,-33.91323,18.39144,Private room,400,1,128,2024-06-24,6.41,2,78,74,
753012017321092497,Coastal Tranquility with Lush Garden & Pool,156347973,Minnelie,,Ward 69,-34.139226041847145,18.357320754952013,Entire home/apt,4503,2,1,2023-12-26,0.16,2,358,1,
756965877910942063,Beautiful brand-new luxury apartment in the city,403603800,Hosted,,Ward 115,-33.91957,18.425,Entire home/apt,981,1,26,2024-04-24,1.31,63,347,6,
753204548299280330,Original style home  in leafy Oranjezight suburb,11858790,Emma Paola,,Ward 77,-33.93977,18.41537,Entire home/apt,3000,5,4,2024-04-03,0.22,22,221,3,
756985655682548814,"Kloof, Long & Orange Junction",20602565,Lance,,Ward 115,-33.9275296,18.4136264,Entire home/apt,750,1,49,2024-05-06,2.47,60,181,28,
753224761031217365,Uyshuis,225417795,Andre,,Ward 113,-33.8329939401712,18.498953506350517,Entire home/apt,350,5,10,2024-02-22,0.66,1,164,5,
757002092893630994,Johan-nest,185873577,Mandy,,Ward 113,-33.83189,18.49135,Entire home/apt,750,2,10,2024-05-01,0.51,1,302,7,
753261198137130715,Tranquil 2 bedroom home in the heart of Newlands,3035834,Darryl And Ron,,Ward 59,-33.97503,18.45399,Entire home/apt,,8,1,2023-01-06,0.06,3,0,0,
757012673834187466,"Modern peaceful apartment with views, pool & sauna",487135722,Brenda,,Ward 23,-33.80451,18.4691,Entire home/apt,1621,3,43,2024-06-19,2.34,1,163,27,
753293055084583986,Cheerful 4-bedroom home with jacuzzi,486417246,Heidi,,Ward 83,-34.1038412,18.8294056,Entire home/apt,,14,1,2024-01-07,0.17,1,0,1,
753515372219080108,Perfect holiday pad/WFH with sea views in Seapoint,451039194,Aneshree,,Ward 54,-33.9105721,18.3956779,Entire home/apt,900,2,8,2024-03-12,0.43,1,113,4,
757047385182163742,Family friendly holiday home near beach,487141745,Emmerentia,,Ward 64,-34.12788187314819,18.421306049008187,Entire home/apt,3100,2,2,2024-01-03,0.33,1,269,2,
753566431257412831,i2 SA where 3 sides mountain meets the Atlantic,78885731,Shishir,,Ward 74,-34.03728,18.34529,Private room,1299,2,3,2023-01-05,0.16,1,142,0,
757075312310841844,8 on Fleur Park Beach Gordon's Bay,302036091,Noelene,,Ward 100,-34.151786,18.861213,Entire home/apt,2724,2,15,2024-06-12,0.77,8,234,10,
757076317923363613,Spacious 1-Bedroom flat with private outside area.,242526564,Weané,,Ward 21,-33.86919,18.65204,Entire home/apt,650,1,19,2024-06-14,0.97,2,302,11,
753588251601018461,Freindly Family Home (Halaal)room6,486472270,Buthainah,,Ward 46,-33.9860977,18.5355399,Private room,400,1,3,2023-01-05,0.15,5,241,0,2021/469509/07
753979207583285538,Beautiful views 3 bedroom home in secure complex,156152317,Liana,,Ward 84,-34.09317,18.87082,Entire home/apt,3250,14,1,2023-01-05,0.06,1,365,0,
757142256889296128,3 Bedroom Apartment - Ocean Views - 208,478510351,Hanber,,Ward 107,-33.82293,18.47864,Entire home/apt,1725,1,12,2024-05-07,1.01,25,237,12,
753995995905821780,Lovely 2-bedroom apartment with free parking bay,486353986,William,,Ward 77,-33.93556,18.42018,Entire home/apt,1043,5,17,2024-04-10,1.05,1,304,12,
757142436608911286,Very Large 3 Bedroom Apartment- On the Beach - 09,478510351,Hanber,,Ward 107,-33.82896,18.48238,Entire home/apt,2300,1,1,2022-12-30,0.05,25,334,0,
754021501508604211,2 Bedroom apartment near Cape Town city centre,5629456,Gavin,,Ward 115,-33.93273,18.40987,Entire home/apt,1100,5,9,2024-03-31,0.47,3,296,4,
754029002189094339,Blouberg Seaside Escape,485073257,Jason,,Ward 23,-33.81221443050089,18.470738219573967,Entire home/apt,2000,3,19,2024-04-06,0.98,1,339,8,
757142747558047171,Dolphin Beach Large 1 Bedroom Apartment Ocean View,478510351,Hanber,,Ward 107,-33.83028,18.48271,Entire home/apt,1150,3,6,2024-05-04,1.07,25,241,6,
754051046258526026,"Lovely studio flat, Durbanville Hills, Cape Town",486547089,Michael,,Ward 112,-33.845594,18.6379511,Entire home/apt,,3,1,2023-01-01,0.05,1,0,0,
757167814951112086,Above&Beyond • Sunset Charm • Excl 3Bedroom,90798683,Bianca,,Ward 54,-33.92177,18.3812,Entire home/apt,3612,2,43,2024-06-19,2.56,34,64,33,
757185383443693915,A spacious 2 bed open plan kitchen and lounge Flat,200328079,Sean,,Ward 107,-33.7924171,18.5025134,Entire home/apt,990,3,8,2024-02-21,0.44,1,153,3,7202175117089
754051334546443549,"Quiet, pet friendly big 1 bed with Private Jacuzzi",474640421,Colin,,Ward 115,-33.91206269766575,18.409918248653412,Entire home/apt,,2,5,2023-01-16,0.25,1,0,0,
757185442761305838,Spacious 2-bedroom apartment with view,103303132,Elizabeth,,Ward 77,-33.93618,18.43088,Entire home/apt,1600,3,10,2024-02-27,0.54,1,108,3,
754128884667444533,Relaxed space in central bohemian Observatory,10805577,Brett,,Ward 57,-33.93890021816791,18.469918338623035,Private room,300,28,1,2023-01-05,0.06,1,179,0,
757200755439836839,Wex 606 Studio at its best.,185308070,LaStay,,Ward 115,-33.92577,18.44491,Entire home/apt,870,2,4,2024-04-14,0.24,95,57,1,
754161969562328388,Modern family home near the Constantia wine valley,3210028,Tamlyn,,Ward 62,-34.01959,18.46074,Entire home/apt,,14,2,2024-01-06,0.11,1,0,1,
757265495909942527,Retreat cottage,219643215,Anneleen,,Ward 74,-34.02436,18.37028,Entire home/apt,1800,4,1,2022-12-21,0.05,1,88,0,
754185036600110405,Strand Sanctuary Apartment,63176279,Marizelle,,Ward 83,-34.105778686871574,18.819171376526356,Entire home/apt,1375,2,1,2022-12-24,0.05,1,182,0,
754200498876439802,Vintage nook 1BR APT in Green Point,394103065,James,,Ward 115,-33.90856,18.41082,Entire home/apt,888,2,31,2024-06-11,1.61,26,360,20,
757277674170352671,Cheerful 2 bedroom Townhouse,185705862,Monique,,Ward 21,-33.86537,18.66436,Entire home/apt,,2,7,2023-04-02,0.38,1,0,0,
757601531379226562,Modern City Apt at the Duke,160851452,Jac Louis,,Ward 115,-33.91849,18.42492,Entire home/apt,2286,2,4,2024-04-01,0.22,1,88,2,
754209966159988169,"1bed flat in hotel, in the city with amazing views",321839725,Gadija,,Ward 115,-33.92057,18.42323,Entire home/apt,900,2,9,2024-02-08,0.47,1,364,4,
754238813264205111,Endless views,7231028,Barbara,,Ward 54,-33.96724,18.38102,Private room,1265,1,10,2024-02-10,0.53,4,239,4,
761915224173848252,Stunning Studio : Unit 2,44887708,Gabriella And Ian,,Ward 107,-33.81524,18.48685,Entire home/apt,,2,11,2024-01-22,0.59,10,0,4,
757613686514047326,2 Bedroom apartment with mountain and sea views,105016117,Michele,,Ward 115,-33.91771,18.42152,Entire home/apt,1500,2,88,2024-05-28,4.45,2,106,54,
757628194548910303,Flatlet 2.1km from Iconic Blaauwberg Beach,312776268,Teresa,,Ward 113,-33.81879,18.49909,Entire home/apt,814,2,20,2024-05-15,1.02,2,324,11,
761959773815333492,"Secure Garage parking, spacious, Wifi",488056022,Annjà,,Ward 70,-33.8673993,18.6076588,Entire home/apt,,1,14,2023-11-05,0.77,1,0,2,
757651478945848394,"Stunning brand new apartment, pool, wifi, Secure",487012580,Soughted,,Ward 54,-33.92285,18.38016,Entire home/apt,631,2,11,2024-06-23,0.56,134,357,4,
761961593817693957,"Noordhaven Villa - Pool, Fire Pit and Sea Views",27932927,Matthew,,Ward 69,-34.10029,18.38928,Entire home/apt,3308,3,24,2024-06-19,1.23,2,271,11,
757655507006309530,Sir David Baird 22,430545889,Pauline,,Ward 23,-33.80012,18.46079,Entire home/apt,5625,5,22,2024-05-26,1.24,1,251,12,
761989963301260471,Loft Apartment off Kloof with Table Mountain views,70106801,Amanda,,Ward 77,-33.9347622,18.4060462,Entire home/apt,1100,2,2,2023-03-02,0.11,1,148,0,
762024471293699831,Private 2 Room Flat; Central Quiet Location,431096997,Andries,,Ward 23,-33.80108,18.47873,Entire home/apt,670,5,1,2022-12-29,0.05,2,21,0,
762034786819882440,Modern Family house 4 bdrm-Tranquility guaranteed,488065096,Maria,,Ward 107,-33.79232,18.49189,Entire home/apt,4000,7,6,2024-02-24,0.33,1,354,2,
762051691043131901,Family Getaway 1min. to Promenade | Garage | 2BED,434372168,Sabath,,Ward 115,-33.908519425071965,18.395419583467095,Entire home/apt,1514,2,31,2024-05-05,1.61,5,56,16,
762095325410599170,Spacious Sunny Luxury Camps Bay Beach Pad,1104303,Tiago,,Ward 54,-33.9496619012894,18.379378234918207,Entire home/apt,2335,5,37,2024-05-12,1.92,4,159,25,
757665029222540380,Modern 2-Bedroom Apartment in Vibrant De Waterkant,487256049,Propr,,Ward 115,-33.91302,18.41903,Entire home/apt,1869,2,14,2024-03-17,0.77,1,311,10,
762111428213657799,Victorian era x Contemporary art,488076919,Zoë & Mirjam,,Ward 115,-33.91031,18.40068,Entire home/apt,2125,3,2,2023-03-29,0.11,1,363,0,
757665671290013963,Bright Bo-Kaap Oasis In The Heart Of Cape Town,487256112,Propr,,Ward 77,-33.92491,18.4113,Entire home/apt,1787,2,25,2024-05-12,1.31,1,293,14,
762126065993679089,Brighton House,49691387,Lyneve,,Ward 74,-34.0416658,18.353222,Entire home/apt,3050,7,5,2024-01-02,0.27,4,255,2,
757671695336551058,Three-bedroom Family Apartment- Ocean,7768426,Sam,,Ward 4,-33.852227,18.491425,Entire home/apt,2200,2,2,2024-02-05,0.11,4,266,1,
757671707363384018,Three-bedroom Apartment- Mountain,7768426,Sam,,Ward 4,-33.852227,18.491425,Entire home/apt,2200,2,0,,,4,284,0,
757671720235654478,One-bedroom Apartment- Garden,7768426,Sam,,Ward 4,-33.852227,18.491425,Entire home/apt,1600,2,0,,,4,292,0,
762164352955285675,Windsong Cottage 30 steps to the beach,109968177,Simona,,Ward 23,-33.70691,18.44456,Entire home/apt,1050,3,13,2024-03-11,0.70,1,179,9,
762170205737570074,Family Home in peacefull setting,49969412,Steven,,Ward 73,-34.0455911,18.4567804,Entire home/apt,,3,2,2023-01-09,0.11,1,0,0,
757713387981319932,"Seaforest 1 -close to Scarborough beach, eco pond",17996244,Dee,,Ward 61,-34.20005,18.37683,Private room,840,2,14,2024-03-12,0.73,3,160,4,
757716647759331337,Coastal Holiday House: 3BR + Self Catering,391206682,Qiao Yan,,Ward 23,-33.8171022,18.480452,Entire home/apt,1078,3,23,2024-04-01,1.21,2,254,10,
757730824053644962,Villa Kyma,3961453,Host Agents,,Ward 100,-34.14535403511156,18.85454180669196,Entire home/apt,6365,1,3,2024-03-15,0.20,98,314,2,
762258568734957361,Capetown Adilo Villa,155416672,Brino,,Ward 113,-33.8287836,18.5026064,Entire home/apt,3700,1,2,2024-01-01,0.23,4,365,2,
757740439098166438,"2 Bedroom, Seaside Stunner, amazing sea views.",487266498,Mark,,Ward 23,-33.79224,18.45925,Entire home/apt,1200,3,5,2023-08-08,0.27,1,272,1,
762306853909071839,Heart of Constantia - Solar powered,232420586,Elzaan,,Ward 71,-34.0339763,18.4360373,Entire home/apt,1123,3,10,2024-03-29,0.62,2,364,8,
757765365298536765,Eden On The Bay 189,3961453,Host Agents,,Ward 23,-33.792092,18.457395,Entire home/apt,1318,1,8,2024-05-19,0.48,98,305,6,
757806984085197521,Beautiful 5-Bedroom Villa Bishopscourt Claremont,23052987,Candice,,Ward 62,-33.9837,18.45211,Entire home/apt,9500,10,2,2024-01-06,0.11,2,73,1,2019/400591/07
762375428990557819,1-bedroom unit with a pool & lifestyle centre,372558357,Lisa,,Ward 107,-33.7992089,18.5037272,Entire home/apt,,3,14,2024-03-01,0.77,1,0,7,
757811810786389720,Loadshedding free Loft Apt in city centre,255727382,Celso,,Ward 115,-33.92435293083118,18.42255109151001,Entire home/apt,680,2,24,2024-03-25,1.22,25,84,13,
757866460905416693,Retro Chic 1 Bedroom Condo with Rooftop Pool,218745884,Jayson,,Ward 115,-33.912824,18.4183694,Entire home/apt,764,2,23,2024-06-21,1.23,96,263,21,
757870014476959634,Sea view 1 bedroom flat in the heart of sea point,6534855,Candice,,Ward 54,-33.91496,18.38769,Entire home/apt,1100,3,2,2024-01-04,0.11,1,52,1,
762707383843498503,2 Bedroom Apartment in Foreshore,3886732,Koos,,Ward 115,-33.91341668611313,18.426392091015625,Entire home/apt,1525,2,35,2024-05-31,1.90,83,129,25,
757882934856575228,Five Star 3 Bed 3 Bath Penthouse - No LoadShedding,14120131,Cathy,,Ward 115,-33.9089912,18.4121659,Entire home/apt,3807,2,18,2024-04-06,0.96,28,312,10,
762747816376985208,Designer Beachfront Flat w pool in Big Bay- 2 bed,172110226,Tyroan,,Ward 23,-33.79268,18.45895,Entire home/apt,1300,5,1,2023-04-21,0.07,43,146,0,
762765295939351959,Noordhoek Views,50491924,Andy,,Ward 69,-34.10655,18.38663,Entire home/apt,950,3,20,2024-06-28,1.07,3,147,7,
757933622186482300,Beautiful 3BDR Villa with spectacular views,11475161,Susanne,,Ward 77,-33.94554,18.41255,Entire home/apt,,3,0,,,7,0,0,
762903399453500267,Arnold’s at Dolphin Ridge,127981919,Arnie,,Ward 23,-33.79188832908191,18.4611913561821,Entire home/apt,1200,2,2,2024-01-02,0.11,1,90,1,
762909146536225093,Constantia home security estate,48303994,Nicki,,Ward 62,-34.01194,18.43623,Entire home/apt,22464,7,1,2024-01-19,0.18,51,365,1,
757954986099318851,Comfortable villa close to the beach.,44738511,Natasha,,Ward 61,-34.13656,18.33215,Entire home/apt,5500,10,0,,,1,118,0,
762917701383928616,Big house Camps Bay ocean view 16 pax 8 bedrooms,259611948,Andre,,Ward 54,-33.9653802,18.3793433,Entire home/apt,10365,2,10,2023-10-25,0.60,5,329,1,
757966692623549435,"Kite, Wind, Waves Beach Villa",3324401,Tobias,,Ward 4,-33.85404,18.49141,Entire home/apt,8000,4,12,2024-01-18,0.64,1,77,6,
763361990268405119,A Tranquil Guest Unit near the Hout Bay Beach,462723751,Fariba,,Ward 74,-34.03673284243897,18.347010724246502,Entire home/apt,1400,5,28,2024-03-16,1.46,1,8,13,
763451158657082462,Apartment: Secure complex (stone’s throw from UCT),5749758,Kitty,,Ward 59,-33.967830670625276,18.467158935964108,Entire home/apt,2500,4,0,,,3,210,0,
758371318302931261,"Gorgeous, private cottage in prestigious Newlands.",440171926,Patricia,,Ward 62,-33.98086,18.45109,Entire home/apt,807,1,21,2024-06-16,1.10,1,290,10,
763477714159929728,Two Bedroom Apartment Cape Town,309225468,Wesley,,Ward 59,-33.97571,18.46082,Entire home/apt,,1,3,2023-01-02,0.16,1,0,0,
758386128948324905,City Center Penthouse with private rooftop terrace,416817863,Henri,,Ward 115,-33.9182783,18.4179047,Entire home/apt,2244,1,86,2024-06-23,4.60,3,291,59,
763565047729515001,Beach family retreat in Melkbos,488325222,Xhante,,Ward 23,-33.69389,18.44144,Entire home/apt,9000,10,1,2023-01-06,0.06,1,364,0,
758391081481097995,Apartment with panoramic ocean and mountain views,427545161,Teresa,,Ward 64,-34.14511,18.43691,Entire home/apt,1494,2,77,2024-06-16,4.00,1,310,52,
763597423542820866,Stars Luxe Retreat - Solar Power - No LoadShedding,242494399,Veniamin,,Ward 113,-33.81309,18.51762,Entire home/apt,803,1,31,2024-04-29,1.60,1,359,19,
758426740602161552,Warm and spacious 3 bedroom family home,15525938,Kate,,Ward 58,-33.97651,18.47672,Entire home/apt,3643,7,3,2024-02-14,0.16,1,358,2,
763612949615488490,Faimes - Waterfront Villa,76169597,Adrian,,Ward 64,-34.09316,18.47518,Entire home/apt,2621,2,26,2024-06-23,1.44,2,326,17,
758504820131213161,"Modern cottage in Tamboerskloof, Cape  Town",48066211,Mirco,,Ward 77,-33.9299365,18.4021277,Entire home/apt,2000,2,7,2024-06-11,0.36,1,204,5,
758578864116479343,High Trees House,12596967,Lowis,,Ward 55,-33.87999,18.49392,Entire home/apt,3000,3,19,2024-05-31,1.09,1,3,12,
763645801136808756,Family & Social Orientated House,483193869,Wynand,,Ward 83,-34.0969728,18.8329381,Entire home/apt,,7,1,2024-01-01,0.16,1,0,1,
758619973867964225,Appartement aan zee Bantry Bay,104465901,Alexander,,Ward 54,-33.927908112376166,18.376531783003713,Entire home/apt,,3,0,,,1,0,0,
763656583421964626,King suite sea view Camps Bay,259611948,Andre,,Ward 54,-33.9653802,18.3793433,Private room,3500,1,3,2023-04-02,0.16,5,362,0,
763736610314828247,Enchanting Charming Cuddy,14045867,Beverley,,Ward 54,-33.91252,18.39394,Entire home/apt,550,3,39,2024-06-23,2.22,1,194,29,
758632571964609438,"Beachfront modern, spacious flat",435464993,Lilian,,Ward 55,-33.90283,18.4767366,Entire home/apt,1019,3,0,,,1,269,0,
758724183755487913,Quaint 1 BR Home with Uninterrupted Wi-Fi!,60357586,Chrissie,,Ward 57,-33.93677,18.46763,Entire home/apt,980,3,5,2024-06-16,0.26,6,302,2,
764134939157589518,Studio 22,41253530,Pippa,,Ward 69,-34.09806,18.38734,Private room,800,2,29,2024-04-09,1.51,1,266,18,
